"";"x";"y";"z";"Label";"Hemisphere"
"56604";"39.0554";"59.9281";"18.83";"R_46_ROI";"R"
"56605";"38.3811";"60.0196";"19.8761";"R_46_ROI";"R"
"56606";"37.7018";"60.0703";"20.9241";"R_46_ROI";"R"
"56607";"37.0185";"60.0803";"21.9738";"R_46_ROI";"R"
"56608";"36.3318";"60.0499";"23.0246";"R_9-46d_ROI";"R"
"56609";"35.6428";"59.9794";"24.0763";"R_46_ROI";"R"
"56610";"34.9519";"59.869";"25.1283";"R_46_ROI";"R"
"56611";"34.26";"59.7188";"26.1803";"R_9-46d_ROI";"R"
"56612";"33.5676";"59.5288";"27.2318";"R_9-46d_ROI";"R"
"56613";"32.8755";"59.2989";"28.2825";"R_9-46d_ROI";"R"
"56614";"32.1842";"59.0288";"29.3322";"R_9-46d_ROI";"R"
"56615";"31.4945";"58.718";"30.3805";"R_9-46d_ROI";"R"
"56616";"30.8074";"58.3662";"31.4273";"R_9-46d_ROI";"R"
"56617";"30.1236";"57.9729";"32.4728";"R_9-46d_ROI";"R"
"56618";"29.4443";"57.5375";"33.5171";"R_9-46d_ROI";"R"
"56619";"28.7706";"57.0596";"34.5604";"R_9-46d_ROI";"R"
"56620";"28.1036";"56.5389";"35.6034";"R_9-46d_ROI";"R"
"56621";"27.4447";"55.9749";"36.6466";"R_9-46d_ROI";"R"
"56622";"26.7953";"55.3675";"37.6909";"R_9-46d_ROI";"R"
"56623";"26.1566";"54.7166";"38.7371";"R_9p_ROI";"R"
"56624";"25.53";"54.0221";"39.7863";"R_9p_ROI";"R"
"56625";"24.9166";"53.284";"40.8391";"R_9p_ROI";"R"
"56626";"24.3177";"52.5024";"41.8965";"R_9p_ROI";"R"
"56627";"23.7341";"51.6775";"42.959";"R_8Ad_ROI";"R"
"56628";"23.1666";"50.8095";"44.0269";"R_8Ad_ROI";"R"
"56629";"22.6158";"49.8988";"45.0999";"R_8Ad_ROI";"R"
"56630";"22.0817";"48.9456";"46.1775";"R_8Ad_ROI";"R"
"56631";"21.5645";"47.9504";"47.2585";"R_8Ad_ROI";"R"
"56632";"21.0636";"46.914";"48.3412";"R_8Ad_ROI";"R"
"56633";"20.5784";"45.8369";"49.4233";"R_8Ad_ROI";"R"
"56634";"20.108";"44.7203";"50.5021";"R_8Ad_ROI";"R"
"56635";"19.6512";"43.5652";"51.5742";"R_8Ad_ROI";"R"
"56636";"19.2065";"42.3732";"52.6359";"R_8Ad_ROI";"R"
"56637";"18.7724";"41.146";"53.6833";"R_8Ad_ROI";"R"
"56638";"18.3471";"39.8855";"54.712";"R_8Ad_ROI";"R"
"56639";"17.9291";"38.5941";"55.7179";"R_8Ad_ROI";"R"
"56640";"17.5164";"37.2743";"56.6964";"R_8BL_ROI";"R"
"56641";"17.1076";"35.9289";"57.6434";"R_8BL_ROI";"R"
"56642";"16.7007";"34.5607";"58.5545";"R_8BL_ROI";"R"
"56643";"16.2943";"33.1729";"59.4256";"R_s6-8_ROI";"R"
"56644";"15.8864";"31.7685";"60.2523";"R_s6-8_ROI";"R"
"56645";"15.4753";"30.3507";"61.03";"R_s6-8_ROI";"R"
"56646";"15.0585";"28.9229";"61.7536";"R_s6-8_ROI";"R"
"56647";"14.6336";"27.489";"62.4169";"R_s6-8_ROI";"R"
"56648";"43.1965";"57.9388";"13.7981";"R_46_ROI";"R"
"56649";"42.5894";"58.2382";"14.8664";"R_46_ROI";"R"
"56650";"41.9675";"58.5029";"15.9303";"R_46_ROI";"R"
"56651";"41.3334";"58.7303";"16.992";"R_46_ROI";"R"
"56652";"40.6888";"58.9186";"18.0527";"R_46_ROI";"R"
"56653";"40.0354";"59.0667";"19.1133";"R_46_ROI";"R"
"56654";"39.3744";"59.1741";"20.1741";"R_46_ROI";"R"
"56655";"38.7068";"59.2406";"21.2351";"R_46_ROI";"R"
"56656";"38.0336";"59.2664";"22.296";"R_46_ROI";"R"
"56657";"37.3558";"59.2515";"23.3566";"R_46_ROI";"R"
"56658";"36.6742";"59.1964";"24.4166";"R_46_ROI";"R"
"56659";"35.9894";"59.1013";"25.4756";"R_46_ROI";"R"
"56660";"35.3022";"58.9664";"26.5331";"R_46_ROI";"R"
"56661";"34.6134";"58.7918";"27.5889";"R_46_ROI";"R"
"56662";"33.9235";"58.5775";"28.6427";"R_46_ROI";"R"
"56663";"33.2334";"58.3234";"29.694";"R_9-46d_ROI";"R"
"56664";"32.5438";"58.0291";"30.7426";"R_9-46d_ROI";"R"
"56665";"31.8556";"57.6943";"31.7886";"R_9-46d_ROI";"R"
"56666";"31.1697";"57.3186";"32.8316";"R_9-46d_ROI";"R"
"56667";"30.487";"56.9016";"33.872";"R_9-46d_ROI";"R"
"56668";"29.8088";"56.4428";"34.9099";"R_9-46d_ROI";"R"
"56669";"29.1362";"55.9417";"35.9458";"R_9-46d_ROI";"R"
"56670";"28.4705";"55.3982";"36.9803";"R_9-46d_ROI";"R"
"56671";"27.8131";"54.812";"38.0141";"R_9-46d_ROI";"R"
"56672";"27.1653";"54.1828";"39.0482";"R_9-46d_ROI";"R"
"56673";"26.5285";"53.5107";"40.0836";"R_9-46d_ROI";"R"
"56674";"25.9041";"52.7957";"41.1214";"R_9-46d_ROI";"R"
"56675";"25.2931";"52.0377";"42.1625";"R_8Ad_ROI";"R"
"56676";"24.6967";"51.2371";"43.2079";"R_8Ad_ROI";"R"
"56677";"24.1158";"50.3939";"44.2582";"R_8Ad_ROI";"R"
"56678";"23.5511";"49.5084";"45.3137";"R_8Ad_ROI";"R"
"56679";"23.003";"48.5809";"46.3743";"R_8Ad_ROI";"R"
"56680";"22.4716";"47.6118";"47.4395";"R_8Ad_ROI";"R"
"56681";"21.9567";"46.6015";"48.508";"R_8Ad_ROI";"R"
"56682";"21.4578";"45.5507";"49.5781";"R_8Ad_ROI";"R"
"56683";"20.9742";"44.4601";"50.6476";"R_8Ad_ROI";"R"
"56684";"20.5046";"43.3307";"51.7134";"R_8Ad_ROI";"R"
"56685";"20.0477";"42.1637";"52.7723";"R_8Ad_ROI";"R"
"56686";"19.6019";"40.9606";"53.8204";"R_8Ad_ROI";"R"
"56687";"19.1655";"39.723";"54.8536";"R_8Ad_ROI";"R"
"56688";"18.7365";"38.4529";"55.8676";"R_8Ad_ROI";"R"
"56689";"18.3131";"37.1526";"56.8578";"R_8Ad_ROI";"R"
"56690";"17.8933";"35.8245";"57.8198";"R_8BL_ROI";"R"
"56691";"17.4751";"34.4714";"58.749";"R_8BL_ROI";"R"
"56692";"17.0566";"33.096";"59.6408";"R_s6-8_ROI";"R"
"56693";"16.6359";"31.7013";"60.4906";"R_s6-8_ROI";"R"
"56694";"16.2109";"30.2904";"61.2937";"R_s6-8_ROI";"R"
"56695";"15.7793";"28.8666";"62.0447";"R_s6-8_ROI";"R"
"56696";"15.3389";"27.4338";"62.7378";"R_s6-8_ROI";"R"
"56697";"43.4763";"57.2829";"15.026";"R_46_ROI";"R"
"56698";"42.8751";"57.5591";"16.1133";"R_46_ROI";"R"
"56699";"42.2601";"57.7997";"17.1966";"R_46_ROI";"R"
"56700";"41.6333";"58.0024";"18.2771";"R_46_ROI";"R"
"56701";"40.9962";"58.1657";"19.3556";"R_46_ROI";"R"
"56702";"40.35";"58.2888";"20.4327";"R_46_ROI";"R"
"56703";"39.696";"58.3712";"21.5085";"R_46_ROI";"R"
"56704";"39.0349";"58.4129";"22.5828";"R_46_ROI";"R"
"56705";"38.3677";"58.4139";"23.6554";"R_46_ROI";"R"
"56706";"37.6953";"58.3745";"24.7261";"R_46_ROI";"R"
"56707";"37.0184";"58.295";"25.7945";"R_46_ROI";"R"
"56708";"36.3377";"58.1757";"26.8602";"R_46_ROI";"R"
"56709";"35.654";"58.0167";"27.923";"R_46_ROI";"R"
"56710";"34.9681";"57.8181";"28.9825";"R_46_ROI";"R"
"56711";"34.2807";"57.5798";"30.0384";"R_46_ROI";"R"
"56712";"33.5925";"57.3018";"31.0904";"R_46_ROI";"R"
"56713";"32.9045";"56.9836";"32.1383";"R_46_ROI";"R"
"56714";"32.2175";"56.625";"33.182";"R_9-46d_ROI";"R"
"56715";"31.5326";"56.2255";"34.2215";"R_9-46d_ROI";"R"
"56716";"30.8509";"55.7848";"35.257";"R_9-46d_ROI";"R"
"56717";"30.1735";"55.3024";"36.2888";"R_9-46d_ROI";"R"
"56718";"29.5018";"54.7781";"37.3174";"R_9-46d_ROI";"R"
"56719";"28.8371";"54.2116";"38.3435";"R_9-46d_ROI";"R"
"56720";"28.1808";"53.6027";"39.368";"R_9-46d_ROI";"R"
"56721";"27.5342";"52.9515";"40.3919";"R_9-46d_ROI";"R"
"56722";"26.8989";"52.2578";"41.4164";"R_9-46d_ROI";"R"
"56723";"26.276";"51.5217";"42.4427";"R_9-46d_ROI";"R"
"56724";"25.6668";"50.7435";"43.4718";"R_8Ad_ROI";"R"
"56725";"25.0723";"49.9232";"44.5048";"R_8Ad_ROI";"R"
"56726";"24.4934";"49.0612";"45.5425";"R_8Ad_ROI";"R"
"56727";"23.9306";"48.1575";"46.5852";"R_8Ad_ROI";"R"
"56728";"23.3843";"47.2127";"47.6328";"R_8Ad_ROI";"R"
"56729";"22.8546";"46.227";"48.6847";"R_8Ad_ROI";"R"
"56730";"22.3411";"45.201";"49.74";"R_8Ad_ROI";"R"
"56731";"21.8432";"44.1353";"50.7966";"R_8Ad_ROI";"R"
"56732";"21.36";"43.0306";"51.8523";"R_8Ad_ROI";"R"
"56733";"20.8901";"41.888";"52.9042";"R_8Ad_ROI";"R"
"56734";"20.4321";"40.7087";"53.9486";"R_8Ad_ROI";"R"
"56735";"19.9841";"39.4941";"54.9819";"R_8Ad_ROI";"R"
"56736";"19.5442";"38.246";"55.9996";"R_8Ad_ROI";"R"
"56737";"19.1103";"36.9663";"56.9974";"R_8Ad_ROI";"R"
"56738";"18.6802";"35.6572";"57.9705";"R_8BL_ROI";"R"
"56739";"18.2518";"34.3213";"58.9143";"R_s6-8_ROI";"R"
"56740";"17.8229";"32.961";"59.8239";"R_s6-8_ROI";"R"
"56741";"17.3913";"31.5793";"60.6945";"R_s6-8_ROI";"R"
"56742";"16.9549";"30.1791";"61.521";"R_s6-8_ROI";"R"
"56743";"16.5113";"28.7637";"62.2981";"R_s6-8_ROI";"R"
"56744";"16.0584";"27.3368";"63.02";"R_s6-8_ROI";"R"
"56745";"43.7562";"56.5803";"16.2582";"R_46_ROI";"R"
"56746";"43.1614";"56.8328";"17.3616";"R_46_ROI";"R"
"56747";"42.5535";"57.0489";"18.4613";"R_46_ROI";"R"
"56748";"41.9341";"57.2267";"19.5579";"R_46_ROI";"R"
"56749";"41.3045";"57.3651";"20.652";"R_46_ROI";"R"
"56750";"40.6656";"57.4633";"21.7436";"R_46_ROI";"R"
"56751";"40.0183";"57.5209";"22.8326";"R_46_ROI";"R"
"56752";"39.3637";"57.538";"23.9189";"R_46_ROI";"R"
"56753";"38.7024";"57.5147";"25.0021";"R_46_ROI";"R"
"56754";"38.0352";"57.4511";"26.082";"R_46_ROI";"R"
"56755";"37.3629";"57.3477";"27.1583";"R_46_ROI";"R"
"56756";"36.6863";"57.2046";"28.2305";"R_46_ROI";"R"
"56757";"36.006";"57.0219";"29.2983";"R_46_ROI";"R"
"56758";"35.3229";"56.7996";"30.3614";"R_46_ROI";"R"
"56759";"34.6378";"56.5377";"31.4195";"R_46_ROI";"R"
"56760";"33.9515";"56.2359";"32.4724";"R_46_ROI";"R"
"56761";"33.2649";"55.894";"33.5197";"R_46_ROI";"R"
"56762";"32.579";"55.5117";"34.5614";"R_9-46d_ROI";"R"
"56763";"31.895";"55.0884";"35.5976";"R_9-46d_ROI";"R"
"56764";"31.214";"54.624";"36.6284";"R_9-46d_ROI";"R"
"56765";"30.5372";"54.118";"37.6542";"R_9-46d_ROI";"R"
"56766";"29.8661";"53.5702";"38.6756";"R_9-46d_ROI";"R"
"56767";"29.202";"52.9804";"39.6934";"R_9-46d_ROI";"R"
"56768";"28.5464";"52.3486";"40.7086";"R_9-46d_ROI";"R"
"56769";"27.9007";"51.6748";"41.7223";"R_9-46d_ROI";"R"
"56770";"27.2662";"50.9591";"42.7358";"R_9-46d_ROI";"R"
"56771";"26.6444";"50.2016";"43.7503";"R_8Ad_ROI";"R"
"56772";"26.0362";"49.4025";"44.7672";"R_8Ad_ROI";"R"
"56773";"25.4428";"48.562";"45.7874";"R_8Ad_ROI";"R"
"56774";"24.865";"47.6804";"46.8119";"R_8Ad_ROI";"R"
"56775";"24.3033";"46.7581";"47.841";"R_8Ad_ROI";"R"
"56776";"23.758";"45.7953";"48.8748";"R_8Ad_ROI";"R"
"56777";"23.2289";"44.7924";"49.9128";"R_8Ad_ROI";"R"
"56778";"22.7158";"43.7501";"50.9537";"R_8Ad_ROI";"R"
"56779";"22.2178";"42.6689";"51.9958";"R_8Ad_ROI";"R"
"56780";"21.7339";"41.5498";"53.0367";"R_8Ad_ROI";"R"
"56781";"21.2626";"40.3936";"54.0733";"R_8Ad_ROI";"R"
"56782";"20.8022";"39.2018";"55.1021";"R_8Ad_ROI";"R"
"56783";"20.3508";"37.9757";"56.119";"R_8Ad_ROI";"R"
"56784";"19.9062";"36.7172";"57.1199";"R_8Ad_ROI";"R"
"56785";"19.4661";"35.4283";"58.0999";"R_8Ad_ROI";"R"
"56786";"19.0282";"34.1111";"59.0543";"R_8Ad_ROI";"R"
"56787";"18.59";"32.7682";"59.9781";"R_s6-8_ROI";"R"
"56788";"18.1492";"31.402";"60.8663";"R_s6-8_ROI";"R"
"56789";"17.7034";"30.0157";"61.7137";"R_s6-8_ROI";"R"
"56790";"17.2502";"28.6122";"62.5148";"R_s6-8_ROI";"R"
"56791";"16.7874";"27.1951";"63.2638";"R_s6-8_ROI";"R"
"56792";"44.0348";"55.8315";"17.4915";"R_46_ROI";"R"
"56793";"43.4467";"56.06";"18.6086";"R_46_ROI";"R"
"56794";"42.8461";"56.2515";"19.7224";"R_46_ROI";"R"
"56795";"42.2342";"56.4045";"20.8331";"R_46_ROI";"R"
"56796";"41.6119";"56.5181";"21.9407";"R_46_ROI";"R"
"56797";"40.9802";"56.5916";"23.045";"R_46_ROI";"R"
"56798";"40.3398";"56.6247";"24.1459";"R_46_ROI";"R"
"56799";"39.6915";"56.6176";"25.2431";"R_46_ROI";"R"
"56800";"39.036";"56.5704";"26.3361";"R_46_ROI";"R"
"56801";"38.374";"56.4832";"27.4246";"R_46_ROI";"R"
"56802";"37.7063";"56.3562";"28.5082";"R_46_ROI";"R"
"56803";"37.0337";"56.1897";"29.5866";"R_46_ROI";"R"
"56804";"36.3568";"55.9837";"30.6594";"R_46_ROI";"R"
"56805";"35.6765";"55.7381";"31.7261";"R_46_ROI";"R"
"56806";"34.9936";"55.4528";"32.7865";"R_46_ROI";"R"
"56807";"34.309";"55.1276";"33.8403";"R_46_ROI";"R"
"56808";"33.6238";"54.7621";"34.8872";"R_46_ROI";"R"
"56809";"32.939";"54.3561";"35.9271";"R_46_ROI";"R"
"56810";"32.2556";"53.9091";"36.9601";"R_46_ROI";"R"
"56811";"31.5751";"53.4208";"37.9864";"R_9-46d_ROI";"R"
"56812";"30.8988";"52.8909";"39.0065";"R_9-46d_ROI";"R"
"56813";"30.2279";"52.3194";"40.0208";"R_46_ROI";"R"
"56814";"29.5641";"51.7061";"41.0303";"R_46_ROI";"R"
"56815";"28.9087";"51.051";"42.0361";"R_46_ROI";"R"
"56816";"28.2633";"50.3542";"43.0395";"R_46_ROI";"R"
"56817";"27.6291";"49.6159";"44.0416";"R_8Ad_ROI";"R"
"56818";"27.0076";"48.8364";"45.0441";"R_8Ad_ROI";"R"
"56819";"26.3998";"48.0159";"46.0482";"R_8Ad_ROI";"R"
"56820";"25.8068";"47.1546";"47.0551";"R_8Ad_ROI";"R"
"56821";"25.2292";"46.253";"48.0657";"R_8Ad_ROI";"R"
"56822";"24.6676";"45.3113";"49.0806";"R_8Ad_ROI";"R"
"56823";"24.1222";"44.3299";"50.0998";"R_8Ad_ROI";"R"
"56824";"23.5928";"43.3094";"51.1228";"R_8Ad_ROI";"R"
"56825";"23.0789";"42.2503";"52.1483";"R_8Ad_ROI";"R"
"56826";"22.5797";"41.1534";"53.1747";"R_8Ad_ROI";"R"
"56827";"22.094";"40.0194";"54.1995";"R_8Ad_ROI";"R"
"56828";"21.6202";"38.8496";"55.2194";"R_8Ad_ROI";"R"
"56829";"21.1563";"37.6453";"56.2311";"R_8Ad_ROI";"R"
"56830";"20.7004";"36.4081";"57.2303";"R_8Ad_ROI";"R"
"56831";"20.25";"35.1397";"58.2126";"R_8Ad_ROI";"R"
"56832";"19.8026";"33.8423";"59.1732";"R_8Ad_ROI";"R"
"56833";"19.3557";"32.518";"60.1071";"R_s6-8_ROI";"R"
"56834";"18.9067";"31.1695";"61.0092";"R_s6-8_ROI";"R"
"56835";"18.453";"29.7994";"61.8741";"R_s6-8_ROI";"R"
"56836";"17.9921";"28.4107";"62.6963";"R_s6-8_ROI";"R"
"56837";"17.5217";"27.0067";"63.4701";"R_s6-8_ROI";"R"
"56838";"44.3107";"55.0374";"18.7231";"R_46_ROI";"R"
"56839";"43.7295";"55.2417";"19.852";"R_46_ROI";"R"
"56840";"43.1362";"55.4086";"20.9781";"R_46_ROI";"R"
"56841";"42.5317";"55.537";"22.101";"R_46_ROI";"R"
"56842";"41.9168";"55.626";"23.2205";"R_46_ROI";"R"
"56843";"41.2923";"55.6752";"24.3363";"R_46_ROI";"R"
"56844";"40.6587";"55.6844";"25.4479";"R_46_ROI";"R"
"56845";"40.0167";"55.6535";"26.5549";"R_46_ROI";"R"
"56846";"39.367";"55.5828";"27.657";"R_46_ROI";"R"
"56847";"38.7103";"55.4724";"28.7536";"R_46_ROI";"R"
"56848";"38.0472";"55.3224";"29.8443";"R_46_ROI";"R"
"56849";"37.3785";"55.1329";"30.9287";"R_46_ROI";"R"
"56850";"36.705";"54.904";"32.0063";"R_46_ROI";"R"
"56851";"36.0275";"54.6354";"33.0767";"R_46_ROI";"R"
"56852";"35.3468";"54.327";"34.1395";"R_46_ROI";"R"
"56853";"34.664";"53.9785";"35.1944";"R_46_ROI";"R"
"56854";"33.98";"53.5896";"36.2411";"R_46_ROI";"R"
"56855";"33.296";"53.1598";"37.2794";"R_46_ROI";"R"
"56856";"32.6133";"52.6889";"38.3094";"R_46_ROI";"R"
"56857";"31.933";"52.1767";"39.3313";"R_46_ROI";"R"
"56858";"31.2567";"51.6228";"40.3456";"R_46_ROI";"R"
"56859";"30.5858";"51.0272";"41.3529";"R_46_ROI";"R"
"56860";"29.9219";"50.3899";"42.354";"R_46_ROI";"R"
"56861";"29.2663";"49.7111";"43.3503";"R_46_ROI";"R"
"56862";"28.6206";"48.9909";"44.343";"R_46_ROI";"R"
"56863";"27.9862";"48.2296";"45.3336";"R_46_ROI";"R"
"56864";"27.3643";"47.4275";"46.3235";"R_46_ROI";"R"
"56865";"26.7561";"46.585";"47.3143";"R_46_ROI";"R"
"56866";"26.1626";"45.7024";"48.3072";"R_8Ad_ROI";"R"
"56867";"25.5844";"44.7801";"49.3032";"R_8Ad_ROI";"R"
"56868";"25.022";"43.8186";"50.3029";"R_8Ad_ROI";"R"
"56869";"24.4755";"42.8183";"51.3064";"R_8Ad_ROI";"R"
"56870";"23.9447";"41.7797";"52.3133";"R_8Ad_ROI";"R"
"56871";"23.429";"40.7035";"53.3223";"R_8Ad_ROI";"R"
"56872";"22.9275";"39.5905";"54.3317";"R_8Ad_ROI";"R"
"56873";"22.4388";"38.4417";"55.3389";"R_8Ad_ROI";"R"
"56874";"21.9613";"37.2584";"56.3409";"R_8Ad_ROI";"R"
"56875";"21.4929";"36.042";"57.3339";"R_8Ad_ROI";"R"
"56876";"21.0313";"34.7941";"58.3137";"R_8Ad_ROI";"R"
"56877";"20.5741";"33.5168";"59.2758";"R_8Ad_ROI";"R"
"56878";"20.1184";"32.212";"60.2153";"R_s6-8_ROI";"R"
"56879";"19.6617";"30.8823";"61.1271";"R_s6-8_ROI";"R"
"56880";"19.201";"29.5301";"62.0056";"R_s6-8_ROI";"R"
"56881";"18.7338";"28.1582";"62.8455";"R_s6-8_ROI";"R"
"56882";"18.2575";"26.7699";"63.6409";"R_s6-8_ROI";"R"
"56883";"44.5825";"54.1989";"19.9502";"R_p9-46v_ROI";"R"
"56884";"44.0082";"54.3789";"21.0896";"R_p9-46v_ROI";"R"
"56885";"43.4222";"54.5215";"22.2263";"R_p9-46v_ROI";"R"
"56886";"42.8252";"54.6256";"23.3601";"R_p9-46v_ROI";"R"
"56887";"42.2177";"54.6905";"24.4902";"R_p9-46v_ROI";"R"
"56888";"41.6003";"54.7158";"25.6163";"R_p9-46v_ROI";"R"
"56889";"40.9735";"54.7014";"26.7377";"R_p9-46v_ROI";"R"
"56890";"40.3379";"54.6474";"27.854";"R_46_ROI";"R"
"56891";"39.6941";"54.5538";"28.9646";"R_46_ROI";"R"
"56892";"39.0426";"54.4206";"30.0689";"R_46_ROI";"R"
"56893";"38.3842";"54.2481";"31.1665";"R_46_ROI";"R"
"56894";"37.7195";"54.0361";"32.2568";"R_46_ROI";"R"
"56895";"37.0494";"53.7846";"33.3392";"R_46_ROI";"R"
"56896";"36.3747";"53.4933";"34.4133";"R_46_ROI";"R"
"56897";"35.6962";"53.162";"35.4787";"R_46_ROI";"R"
"56898";"35.0151";"52.7903";"36.5348";"R_46_ROI";"R"
"56899";"34.3322";"52.3779";"37.5813";"R_46_ROI";"R"
"56900";"33.649";"51.9244";"38.6182";"R_46_ROI";"R"
"56901";"32.9666";"51.4296";"39.6453";"R_46_ROI";"R"
"56902";"32.2864";"50.8931";"40.6628";"R_46_ROI";"R"
"56903";"31.6099";"50.3149";"41.6713";"R_46_ROI";"R"
"56904";"30.9386";"49.6949";"42.6714";"R_46_ROI";"R"
"56905";"30.274";"49.0333";"43.664";"R_46_ROI";"R"
"56906";"29.6178";"48.3303";"44.6505";"R_46_ROI";"R"
"56907";"28.9713";"47.5862";"45.6322";"R_46_ROI";"R"
"56908";"28.3359";"46.8014";"46.6107";"R_46_ROI";"R"
"56909";"27.713";"45.9763";"47.5875";"R_46_ROI";"R"
"56910";"27.1037";"45.1113";"48.5643";"R_8Ad_ROI";"R"
"56911";"26.5088";"44.2068";"49.5423";"R_8Ad_ROI";"R"
"56912";"25.9291";"43.2635";"50.5228";"R_8Ad_ROI";"R"
"56913";"25.3649";"42.2816";"51.5064";"R_8Ad_ROI";"R"
"56914";"24.8163";"41.2619";"52.4932";"R_8Ad_ROI";"R"
"56915";"24.2831";"40.2049";"53.4827";"R_8Ad_ROI";"R"
"56916";"23.7646";"39.1115";"54.4739";"R_8Ad_ROI";"R"
"56917";"23.2597";"37.9825";"55.4649";"R_8Ad_ROI";"R"
"56918";"22.767";"36.8191";"56.4531";"R_8Ad_ROI";"R"
"56919";"22.2848";"35.6227";"57.4355";"R_8Ad_ROI";"R"
"56920";"21.8108";"34.3948";"58.4083";"R_8Ad_ROI";"R"
"56921";"21.3427";"33.1373";"59.3672";"R_8Ad_ROI";"R"
"56922";"20.8777";"31.8522";"60.3075";"R_s6-8_ROI";"R"
"56923";"20.413";"30.5418";"61.2243";"R_s6-8_ROI";"R"
"56924";"19.9457";"29.2084";"62.1122";"R_s6-8_ROI";"R"
"56925";"19.4729";"27.8548";"62.9657";"R_s6-8_ROI";"R"
"56926";"18.9918";"26.4839";"63.779";"R_s6-8_ROI";"R"
"56927";"44.8485";"53.317";"21.1704";"R_p9-46v_ROI";"R"
"56928";"44.2812";"53.473";"22.319";"R_p9-46v_ROI";"R"
"56929";"43.7026";"53.5915";"23.4653";"R_p9-46v_ROI";"R"
"56930";"43.113";"53.6717";"24.6088";"R_p9-46v_ROI";"R"
"56931";"42.513";"53.713";"25.7486";"R_p9-46v_ROI";"R"
"56932";"41.9028";"53.715";"26.8842";"R_p9-46v_ROI";"R"
"56933";"41.2829";"53.6777";"28.0148";"R_p9-46v_ROI";"R"
"56934";"40.6537";"53.601";"29.1398";"R_p9-46v_ROI";"R"
"56935";"40.0158";"53.485";"30.2585";"R_p9-46v_ROI";"R"
"56936";"39.3696";"53.3297";"31.3703";"R_p9-46v_ROI";"R"
"56937";"38.716";"53.1351";"32.4746";"R_46_ROI";"R"
"56938";"38.0554";"52.901";"33.5707";"R_46_ROI";"R"
"56939";"37.3888";"52.6272";"34.658";"R_46_ROI";"R"
"56940";"36.7168";"52.3134";"35.7359";"R_46_ROI";"R"
"56941";"36.0406";"51.9594";"36.8038";"R_46_ROI";"R"
"56942";"35.361";"51.5646";"37.8612";"R_46_ROI";"R"
"56943";"34.6792";"51.1287";"38.9077";"R_46_ROI";"R"
"56944";"33.9965";"50.6514";"39.9431";"R_46_ROI";"R"
"56945";"33.3143";"50.1324";"40.9673";"R_46_ROI";"R"
"56946";"32.6339";"49.5714";"41.9804";"R_46_ROI";"R"
"56947";"31.9569";"48.9686";"42.983";"R_46_ROI";"R"
"56948";"31.2848";"48.3239";"43.9756";"R_46_ROI";"R"
"56949";"30.6192";"47.6376";"44.9595";"R_46_ROI";"R"
"56950";"29.9618";"46.91";"45.9357";"R_46_ROI";"R"
"56951";"29.3139";"46.1416";"46.9059";"R_46_ROI";"R"
"56952";"28.677";"45.3328";"47.8716";"R_46_ROI";"R"
"56953";"28.0524";"44.4841";"48.8346";"R_8Ad_ROI";"R"
"56954";"27.4412";"43.5962";"49.7966";"R_8Ad_ROI";"R"
"56955";"26.8442";"42.6695";"50.7589";"R_8Ad_ROI";"R"
"56956";"26.2621";"41.7046";"51.7229";"R_8Ad_ROI";"R"
"56957";"25.6952";"40.7022";"52.6891";"R_8Ad_ROI";"R"
"56958";"25.1436";"39.6628";"53.6579";"R_8Ad_ROI";"R"
"56959";"24.6069";"38.5873";"54.6289";"R_8Ad_ROI";"R"
"56960";"24.0845";"37.4767";"55.6008";"R_8Ad_ROI";"R"
"56961";"23.5753";"36.3319";"56.572";"R_8Ad_ROI";"R"
"56962";"23.0777";"35.1544";"57.5399";"R_8Ad_ROI";"R"
"56963";"22.5899";"33.9456";"58.5012";"R_8Ad_ROI";"R"
"56964";"22.1095";"32.7073";"59.4523";"R_8Ad_ROI";"R"
"56965";"21.6339";"31.4414";"60.3887";"R_s6-8_ROI";"R"
"56966";"21.1605";"30.1502";"61.3057";"R_s6-8_ROI";"R"
"56967";"20.6861";"28.836";"62.1982";"R_s6-8_ROI";"R"
"56968";"20.2077";"27.5013";"63.0608";"R_s6-8_ROI";"R"
"56969";"19.7225";"26.1489";"63.8878";"R_s6-8_ROI";"R"
"56970";"45.1073";"52.3929";"22.3812";"R_p9-46v_ROI";"R"
"56971";"44.5471";"52.5253";"23.5382";"R_p9-46v_ROI";"R"
"56972";"43.9758";"52.6202";"24.6933";"R_p9-46v_ROI";"R"
"56973";"43.3938";"52.677";"25.8457";"R_p9-46v_ROI";"R"
"56974";"42.8012";"52.6952";"26.9945";"R_p9-46v_ROI";"R"
"56975";"42.1983";"52.6745";"28.1389";"R_p9-46v_ROI";"R"
"56976";"41.5854";"52.6149";"29.2782";"R_p9-46v_ROI";"R"
"56977";"40.9627";"52.5162";"30.4115";"R_p9-46v_ROI";"R"
"56978";"40.3308";"52.3784";"31.5381";"R_p9-46v_ROI";"R"
"56979";"39.6902";"52.2014";"32.6572";"R_p9-46v_ROI";"R"
"56980";"39.0414";"51.9851";"33.7681";"R_46_ROI";"R"
"56981";"38.385";"51.7292";"34.87";"R_46_ROI";"R"
"56982";"37.7218";"51.4335";"35.9622";"R_46_ROI";"R"
"56983";"37.0527";"51.0975";"37.0439";"R_46_ROI";"R"
"56984";"36.3786";"50.7207";"38.1145";"R_46_ROI";"R"
"56985";"35.7006";"50.3029";"39.1732";"R_46_ROI";"R"
