"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
11373,"L_7m_ROI",4,-0.000125174981584783,-6.8947,-66.0009,44.2278,"L",1.00559741371526,-0.000630324514833301,"0",5570.09435789049
11374,"L_7m_ROI",2,-0.000123523906760021,-6.804,-64.8789,45.197,"L",1.00558596312202,-0.00321814972279034,"0",5673.85038375197
11375,"L_7m_ROI",2,-0.00012197420879004,-6.74297,-63.7483,46.1506,"L",1.00557341534651,-0.00359401639331835,"0",5659.0155028629
11376,"L_7m_ROI",2,-0.000120426548008962,-6.71157,-62.612,47.0878,"L",1.00556324809421,-0.00219193817434388,"0",5534.35925964502
11377,"L_7m_ROI",2,-0.000118839156291991,-6.70921,-61.4729,48.0073,"L",1.0055567788364,-0.0026967675475017,"0",5510.26018408156
11394,"L_7m_ROI",2,-0.000117278984419999,-7.27841,-69.2946,40.0613,"L",1.00555062940287,-0.0106283924184106,"0",5940.79976527431
11395,"L_7m_ROI",2,-0.000115701188424734,-7.09812,-68.2306,41.0889,"L",1.00554295484176,-0.00991241863995067,"0",5819.75995526699
11396,"L_7m_ROI",2,-0.000114177706984006,-6.9426,-67.1452,42.1026,"L",1.00554040955832,-0.00873554437445792,"0",5700.52880477894
11397,"L_7m_ROI",2,-0.000112625199605738,-6.81433,-66.042,43.1021,"L",1.00553863781393,-0.00337258249275229,"0",5657.85098384951
11398,"L_7m_ROI",2,-0.000110927772724353,-6.71487,-64.9242,44.0867,"L",1.00553377172864,-0.00608824786693242,"0",5725.7824934264
11399,"L_7m_ROI",2,-0.000109270820629055,-6.64498,-63.7954,45.0559,"L",1.00552620599185,-0.00927330585468828,"0",5804.1810042833
11400,"L_7m_ROI",2,-0.000107602280813727,-6.60473,-62.6588,46.0084,"L",1.00552153473704,-0.0035327210070802,"0",5488.71993137055
11401,"L_7m_ROI",2,-0.000105795276110086,-6.5936,-61.5173,46.9432,"L",1.00552091038961,-0.0032937455752823,"0",5461.55026501319
11402,"L_7m_ROI",2,-0.000103999612106011,-6.61062,-60.3736,47.8589,"L",1.00551184610342,-0.00255910801749503,"0",5528.39349386499
11418,"L_7m_ROI",2,-0.000102083705453024,-7.0466,-68.233,39.9243,"L",1.00550244805118,-0.00984614978213107,"0",5831.76564439798
11419,"L_7m_ROI",2,-0.000100156551656035,-6.88316,-67.1588,40.9532,"L",1.00549548387341,-0.0123949830910144,"0",5746.41437476776
11420,"L_7m_ROI",2,-9.83904945780566e-05,-6.74661,-66.064,41.9683,"L",1.0054881837444,-0.00873603557599055,"0",5767.15692561451
11421,"L_7m_ROI",2,-9.65250206206402e-05,-6.63863,-64.9521,42.9688,"L",1.00547744760386,-0.00723877755426802,"0",5784.67413644648
11422,"L_7m_ROI",2,-9.46882774797558e-05,-6.56008,-63.8265,43.9538,"L",1.0054750088178,-0.0120295614842576,"0",5903.81117504847
11423,"L_7m_ROI",2,-9.28150841963011e-05,-6.51107,-62.6907,44.9222,"L",1.00547201172245,-0.00946522269743768,"0",5766.25068247206
11424,"L_7m_ROI",2,-9.08909885276154e-05,-6.49118,-61.5478,45.8726,"L",1.00546290791741,-0.00491374763711781,"0",5665.77820348291
11425,"L_7m_ROI",2,-8.89241196049776e-05,-6.49949,-60.4007,46.8037,"L",1.0054584920294,-0.00204931628209903,"0",5528.85167846664
11440,"L_7m_ROI",2,-8.69414295585311e-05,-7.00482,-68.2111,38.7522,"L",1.0054551351003,-0.011920557061139,"0",5897.05849081734
11441,"L_7m_ROI",2,-8.47002689279315e-05,-6.83372,-67.1499,39.7965,"L",1.00545066947812,-0.0129016207583929,"0",5834.41802897733
11442,"L_7m_ROI",2,-8.26090964179572e-05,-6.68917,-66.0653,40.8273,"L",1.0054421061891,-0.0135484291333858,"0",5858.76075562106
11443,"L_7m_ROI",2,-8.04698451657194e-05,-6.57293,-64.9609,41.8438,"L",1.0054410067368,-0.0111847344740888,"0",5854.64606735599
11444,"L_7m_ROI",2,-7.84232071265194e-05,-6.48591,-63.8401,42.845,"L",1.00543407946428,-0.0132410969310883,"0",5944.86373383441
11445,"L_7m_ROI",2,-7.63199120072254e-05,-6.4283,-62.7064,43.8295,"L",1.00542869914883,-0.0121203417481543,"0",5877.85207563429
11446,"L_7m_ROI",2,-7.41525420623291e-05,-6.39969,-61.5632,44.796,"L",1.00542221322651,-0.00869943617892351,"0",5745.23097824805
